                                                                               
{'loss': '0.03322', 'grad_norm': '0.02028', 'learning_rate': '1.81e-05', 'epoch': '0.5571'}
{'loss': '0.03365', 'grad_norm': '0.01144', 'learning_rate': '1.808e-05', 'epoch': '0.5593'}
{'loss': '0.04099', 'grad_norm': '0.003456', 'learning_rate': '1.806e-05', 'epoch': '0.5615'}
{'loss': '0.03642', 'grad_norm': '0.02103', 'learning_rate': '1.805e-05', 'epoch': '0.5637'}
{'loss': '0.03998', 'grad_norm': '0.03603', 'learning_rate': '1.803e-05', 'epoch': '0.5659'}
{'loss': '0.04134', 'grad_norm': '10.52', 'learning_rate': '1.801e-05', 'epoch': '0.5681'}
{'loss': '0.03496', 'grad_norm': '0.3239', 'learning_rate': '1.8e-05', 'epoch': '0.5703'}
{'loss': '0.03608', 'grad_norm': '0.006874', 'learning_rate': '1.798e-05', 'epoch': '0.5724'}
{'loss': '0.04245', 'grad_norm': '4.223', 'learning_rate': '1.797e-05', 'epoch': '0.5746'}
{'loss': '0.02014', 'grad_norm': '0.0244', 'learning_rate': '1.795e-05', 'epoch': '0.5768'}
{'loss': '0.04059', 'grad_norm': '0.2491', 'learning_rate': '1.793e-05', 'epoch': '0.579'}
{'loss': '0.03111', 'grad_norm': '0.002001', 'learning_rate': '1.792e-05', 'epoch': '0.5812'}
{'loss': '0.05486', 'grad_norm': '5.441', 'learning_rate': '1.79e-05', 'epoch': '0.5834'}
{'loss': '0.03067', 'grad_norm': '18.01', 'learning_rate': '1.789e-05', 'epoch': '0.5856'}
{'loss': '0.04218', 'grad_norm': '5.437', 'learning_rate': '1.787e-05', 'epoch': '0.5878'}
{'loss': '0.04283', 'grad_norm': '0.2828', 'learning_rate': '1.785e-05', 'epoch': '0.59'}
{'loss': '0.01994', 'grad_norm': '0.01992', 'learning_rate': '1.784e-05', 'epoch': '0.5922'}
{'loss': '0.04596', 'grad_norm': '0.08121', 'learning_rate': '1.782e-05', 'epoch': '0.5944'}
{'loss': '0.03349', 'grad_norm': '0.0337', 'learning_rate': '1.78e-05', 'epoch': '0.5966'}
{'loss': '0.04384', 'grad_norm': '17.87', 'learning_rate': '1.779e-05', 'epoch': '0.5988'}
{'loss': '0.03521', 'grad_norm': '2.993', 'learning_rate': '1.777e-05', 'epoch': '0.601'}
{'loss': '0.04353', 'grad_norm': '0.4108', 'learning_rate': '1.776e-05', 'epoch': '0.6031'}
{'loss': '0.03692', 'grad_norm': '0.01011', 'learning_rate': '1.774e-05', 'epoch': '0.6053'}
{'loss': '0.02385', 'grad_norm': '0.005712', 'learning_rate': '1.772e-05', 'epoch': '0.6075'}
{'loss': '0.03533', 'grad_norm': '0.7357', 'learning_rate': '1.771e-05', 'epoch': '0.6097'}
{'loss': '0.0512', 'grad_norm': '4.379', 'learning_rate': '1.769e-05', 'epoch': '0.6119'}
{'loss': '0.02304', 'grad_norm': '1.53', 'learning_rate': '1.767e-05', 'epoch': '0.6141'}
{'loss': '0.06268', 'grad_norm': '0.02182', 'learning_rate': '1.766e-05', 'epoch': '0.6163'}
{'loss': '0.06449', 'grad_norm': '0.04801', 'learning_rate': '1.764e-05', 'epoch': '0.6185'}
{'loss': '0.03562', 'grad_norm': '0.006514', 'learning_rate': '1.763e-05', 'epoch': '0.6207'}
{'loss': '0.03025', 'grad_norm': '0.03024', 'learning_rate': '1.761e-05', 'epoch': '0.6229'}
{'loss': '0.06726', 'grad_norm': '0.03234', 'learning_rate': '1.759e-05', 'epoch': '0.6251'}
{'loss': '0.03412', 'grad_norm': '0.02106', 'learning_rate': '1.758e-05', 'epoch': '0.6273'}
{'loss': '0.05982', 'grad_norm': '5.122', 'learning_rate': '1.756e-05', 'epoch': '0.6295'}
{'loss': '0.02924', 'grad_norm': '0.04068', 'learning_rate': '1.754e-05', 'epoch': '0.6317'}
{'loss': '0.06568', 'grad_norm': '0.01588', 'learning_rate': '1.753e-05', 'epoch': '0.6339'}
{'loss': '0.03427', 'grad_norm': '0.03908', 'learning_rate': '1.751e-05', 'epoch': '0.636'}
{'loss': '0.04261', 'grad_norm': '0.03212', 'learning_rate': '1.75e-05', 'epoch': '0.6382'}
{'loss': '0.03324', 'grad_norm': '1.32', 'learning_rate': '1.748e-05', 'epoch': '0.6404'}
{'loss': '0.03978', 'grad_norm': '0.003197', 'learning_rate': '1.746e-05', 'epoch': '0.6426'}
{'loss': '0.0273', 'grad_norm': '0.6913', 'learning_rate': '1.745e-05', 'epoch': '0.6448'}
{'loss': '0.03176', 'grad_norm': '0.08365', 'learning_rate': '1.743e-05', 'epoch': '0.647'}
{'loss': '0.03786', 'grad_norm': '3.305', 'learning_rate': '1.741e-05', 'epoch': '0.6492'}
{'loss': '0.03919', 'grad_norm': '0.5408', 'learning_rate': '1.74e-05', 'epoch': '0.6514'}
{'loss': '0.02759', 'grad_norm': '0.02014', 'learning_rate': '1.738e-05', 'epoch': '0.6536'}
{'loss': '0.05247', 'grad_norm': '0.07964', 'learning_rate': '1.737e-05', 'epoch': '0.6558'}
{'loss': '0.01619', 'grad_norm': '0.03732', 'learning_rate': '1.735e-05', 'epoch': '0.658'}
{'loss': '0.0597', 'grad_norm': '0.01541', 'learning_rate': '1.733e-05', 'epoch': '0.6602'}
{'loss': '0.03543', 'grad_norm': '0.412', 'learning_rate': '1.732e-05', 'epoch': '0.6624'}
{'loss': '0.03806', 'grad_norm': '0.002068', 'learning_rate': '1.73e-05', 'epoch': '0.6646'}
{'loss': '0.04487', 'grad_norm': '0.0439', 'learning_rate': '1.728e-05', 'epoch': '0.6668'}
{'loss': '0.02734', 'grad_norm': '20.12', 'learning_rate': '1.727e-05', 'epoch': '0.6689'}
